Periode,Wilayah,Kode Wilayah,Kota/Kab,Kode Kota/Kab,Status Sekolah,Tingkat - I,Tingkat - II,Tingkat - III,Tingkat - IV,Tingkat - V,Tingkat - VI,Jumlah
2023,PROV. JAWA BARAT,32,KOTA DEPOK,3276,Negeri,37,7,6,4,3,4,61
2023,PROV. JAWA BARAT,32,KOTA DEPOK,3276,Swasta,29,5,6,3,0,1,44
2023,PROV. JAWA BARAT,32,KOTA CIMAHI,3277,Negeri,21,2,2,1,2,0,28
2023,PROV. JAWA BARAT,32,KOTA CIMAHI,3277,Swasta,1,0,0,1,1,0,3
2023,PROV. JAWA BARAT,32,KOTA TASIKMALAYA,3278,Negeri,50,2,0,4,3,4,63
2023,PROV. JAWA BARAT,32,KOTA TASIKMALAYA,3278,Swasta,5,0,1,0,1,0,7
2023,PROV. JAWA BARAT,32,KOTA BANJAR,3279,Swasta,3,0,0,0,0,0,3
2023,PROV. JAWA BARAT,32,KOTA BANJAR,3279,Negeri,3,0,1,0,1,0,5
2023,PROV. JAWA TENGAH,33,KAB. CILACAP,3301,Swasta,10,1,1,0,1,1,14
2023,PROV. JAWA TENGAH,33,KAB. CILACAP,3301,Negeri,111,10,9,1,6,1,138
2023,PROV. JAWA TENGAH,33,KAB. BANYUMAS,3302,Swasta,27,0,2,2,1,0,32
2023,PROV. JAWA TENGAH,33,KAB. BANYUMAS,3302,Negeri,109,5,3,7,6,2,132
2023,PROV. JAWA TENGAH,33,KAB. PURBALINGGA,3303,Negeri,58,6,3,4,9,2,82
2023,PROV. JAWA TENGAH,33,KAB. PURBALINGGA,3303,Swasta,0,0,0,0,0,0,0
2023,PROV. JAWA TENGAH,33,KAB. BANJARNEGARA,3304,Swasta,4,0,0,0,0,0,4
2023,PROV. JAWA TENGAH,33,KAB. BANJARNEGARA,3304,Negeri,49,1,2,3,19,4,78
2023,PROV. JAWA TENGAH,33,KAB. KEBUMEN,3305,Negeri,25,4,5,5,5,3,47
2023,PROV. JAWA TENGAH,33,KAB. KEBUMEN,3305,Swasta,1,0,0,0,0,0,1
2023,PROV. JAWA TENGAH,33,KAB. PURWOREJO,3306,Negeri,9,11,1,2,1,0,24
2023,PROV. JAWA TENGAH,33,KAB. PURWOREJO,3306,Swasta,4,0,0,2,2,0,8
2023,PROV. JAWA TENGAH,33,KAB. WONOSOBO,3307,Swasta,1,1,2,3,3,2,12
2023,PROV. JAWA TENGAH,33,KAB. WONOSOBO,3307,Negeri,19,3,3,3,7,3,38
2023,PROV. JAWA TENGAH,33,KAB. MAGELANG,3308,Negeri,17,2,2,0,2,0,23
2023,PROV. JAWA TENGAH,33,KAB. MAGELANG,3308,Swasta,1,1,0,1,1,0,4
2023,PROV. JAWA TENGAH,33,KAB. BOYOLALI,3309,Swasta,0,0,0,0,0,0,0
2023,PROV. JAWA TENGAH,33,KAB. BOYOLALI,3309,Negeri,42,2,0,0,3,2,49
2023,PROV. JAWA TENGAH,33,KAB. KLATEN,3310,Swasta,8,1,0,0,1,1,11
2023,PROV. JAWA TENGAH,33,KAB. KLATEN,3310,Negeri,29,2,1,1,2,1,36
2023,PROV. JAWA TENGAH,33,KAB. SUKOHARJO,3311,Negeri,28,2,0,1,2,1,34
2023,PROV. JAWA TENGAH,33,KAB. SUKOHARJO,3311,Swasta,2,1,1,0,0,2,6
2023,PROV. JAWA TENGAH,33,KAB. WONOGIRI,3312,Negeri,70,2,0,2,2,1,77
2023,PROV. JAWA TENGAH,33,KAB. WONOGIRI,3312,Swasta,3,0,0,0,0,0,3
2023,PROV. JAWA TENGAH,33,KAB. KARANGANYAR,3313,Swasta,1,0,0,0,0,0,1
2023,PROV. JAWA TENGAH,33,KAB. KARANGANYAR,3313,Negeri,11,5,0,1,3,1,21
2023,PROV. JAWA TENGAH,33,KAB. SRAGEN,3314,Swasta,2,0,0,0,0,1,3
2023,PROV. JAWA TENGAH,33,KAB. SRAGEN,3314,Negeri,59,5,3,2,2,3,74
2023,PROV. JAWA TENGAH,33,KAB. GROBOGAN,3315,Negeri,72,14,6,5,6,7,110
2023,PROV. JAWA TENGAH,33,KAB. GROBOGAN,3315,Swasta,1,0,0,0,0,0,1
2023,PROV. JAWA TENGAH,33,KAB. BLORA,3316,Swasta,2,0,0,0,0,0,2
2023,PROV. JAWA TENGAH,33,KAB. BLORA,3316,Negeri,13,0,1,1,1,1,17
2023,PROV. JAWA TENGAH,33,KAB. REMBANG,3317,Negeri,22,2,1,0,2,2,29
2023,PROV. JAWA TENGAH,33,KAB. REMBANG,3317,Swasta,0,0,0,0,0,0,0
2023,PROV. JAWA TENGAH,33,KAB. PATI,3318,Negeri,29,7,3,3,3,0,45
2023,PROV. JAWA TENGAH,33,KAB. PATI,3318,Swasta,1,0,0,0,0,0,1
2023,PROV. JAWA TENGAH,33,KAB. KUDUS,3319,Negeri,38,4,3,1,5,1,52
2023,PROV. JAWA TENGAH,33,KAB. KUDUS,3319,Swasta,3,1,0,1,0,0,5
2023,PROV. JAWA TENGAH,33,KAB. JEPARA,3320,Swasta,3,0,0,0,0,0,3
2023,PROV. JAWA TENGAH,33,KAB. JEPARA,3320,Negeri,43,10,3,4,3,0,63
2023,PROV. JAWA TENGAH,33,KAB. DEMAK,3321,Negeri,73,2,4,5,5,3,92
2023,PROV. JAWA TENGAH,33,KAB. DEMAK,3321,Swasta,3,0,0,0,1,1,5
2023,PROV. JAWA TENGAH,33,KAB. SEMARANG,3322,Swasta,3,1,0,0,0,0,4
2023,PROV. JAWA TENGAH,33,KAB. SEMARANG,3322,Negeri,44,5,4,4,3,2,62
2023,PROV. JAWA TENGAH,33,KAB. TEMANGGUNG,3323,Swasta,0,0,0,0,0,0,0
2023,PROV. JAWA TENGAH,33,KAB. TEMANGGUNG,3323,Negeri,7,0,1,1,3,1,13
2023,PROV. JAWA TENGAH,33,KAB. KENDAL,3324,Negeri,25,2,2,4,3,1,37
2023,PROV. JAWA TENGAH,33,KAB. KENDAL,3324,Swasta,0,1,0,0,0,0,1
2023,PROV. JAWA TENGAH,33,KAB. BATANG,3325,Negeri,25,5,3,3,5,1,42
2023,PROV. JAWA TENGAH,33,KAB. BATANG,3325,Swasta,2,0,0,0,0,0,2
2023,PROV. JAWA TENGAH,33,KAB. PEKALONGAN,3326,Negeri,23,3,1,1,6,2,36
2023,PROV. JAWA TENGAH,33,KAB. PEKALONGAN,3326,Swasta,2,0,0,1,0,0,3
2023,PROV. JAWA TENGAH,33,KAB. PEMALANG,3327,Swasta,5,3,0,0,1,1,10
2023,PROV. JAWA TENGAH,33,KAB. PEMALANG,3327,Negeri,71,8,9,5,13,6,112
2023,PROV. JAWA TENGAH,33,KAB. TEGAL,3328,Negeri,77,18,12,14,13,8,142
2023,PROV. JAWA TENGAH,33,KAB. TEGAL,3328,Swasta,8,1,2,2,0,0,13
2023,PROV. JAWA TENGAH,33,KAB. BREBES,3329,Swasta,6,8,1,0,1,0,16
2023,PROV. JAWA TENGAH,33,KAB. BREBES,3329,Negeri,261,33,12,14,15,18,353
2023,PROV. JAWA TENGAH,33,KOTA MAGELANG,3371,Negeri,0,1,1,0,0,0,2
2023,PROV. JAWA TENGAH,33,KOTA MAGELANG,3371,Swasta,0,1,1,0,0,0,2
2023,PROV. JAWA TENGAH,33,KOTA SURAKARTA,3372,Swasta,9,0,0,0,0,0,9
2023,PROV. JAWA TENGAH,33,KOTA SURAKARTA,3372,Negeri,20,1,2,0,1,1,25
2023,PROV. JAWA TENGAH,33,KOTA SALATIGA,3373,Negeri,5,0,0,0,0,1,6
2023,PROV. JAWA TENGAH,33,KOTA SALATIGA,3373,Swasta,4,0,1,0,0,0,5
2023,PROV. JAWA TENGAH,33,KOTA SEMARANG,3374,Swasta,16,2,5,5,2,0,30
2023,PROV. JAWA TENGAH,33,KOTA SEMARANG,3374,Negeri,40,4,0,2,2,3,51
2023,PROV. JAWA TENGAH,33,KOTA PEKALONGAN,3375,Swasta,4,0,0,0,1,1,6
2023,PROV. JAWA TENGAH,33,KOTA PEKALONGAN,3375,Negeri,9,3,1,3,2,0,18
2023,PROV. JAWA TENGAH,33,KOTA TEGAL,3376,Swasta,2,3,3,5,1,2,16
2023,PROV. JAWA TENGAH,33,KOTA TEGAL,3376,Negeri,5,0,1,0,0,0,6
2023,PROV. D.I. YOGYAKARTA,34,KAB. KULON PROGO,3401,Swasta,9,0,1,0,0,0,10
2023,PROV. D.I. YOGYAKARTA,34,KAB. KULON PROGO,3401,Negeri,13,1,1,0,0,1,16
2023,PROV. D.I. YOGYAKARTA,34,KAB. BANTUL,3402,Negeri,6,0,0,0,0,0,6
2023,PROV. D.I. YOGYAKARTA,34,KAB. BANTUL,3402,Swasta,1,0,0,0,0,0,1
2023,PROV. D.I. YOGYAKARTA,34,KAB. GUNUNGKIDUL,3403,Swasta,0,0,0,0,0,0,0
2023,PROV. D.I. YOGYAKARTA,34,KAB. GUNUNGKIDUL,3403,Negeri,3,0,0,1,3,1,8
2023,PROV. D.I. YOGYAKARTA,34,KAB. SLEMAN,3404,Negeri,4,0,1,0,0,0,5
2023,PROV. D.I. YOGYAKARTA,34,KAB. SLEMAN,3404,Swasta,7,0,1,0,0,1,9
2023,PROV. D.I. YOGYAKARTA,34,KOTA YOGYAKARTA,3471,Negeri,5,1,0,2,0,0,8
2023,PROV. D.I. YOGYAKARTA,34,KOTA YOGYAKARTA,3471,Swasta,9,1,1,0,1,0,12
2023,PROV. JAWA TIMUR,35,KAB. PACITAN,3501,Swasta,2,0,0,0,0,1,3
2023,PROV. JAWA TIMUR,35,KAB. PACITAN,3501,Negeri,51,2,0,3,0,0,56
2023,PROV. JAWA TIMUR,35,KAB. PONOROGO,3502,Swasta,1,0,0,0,0,0,1
2023,PROV. JAWA TIMUR,35,KAB. PONOROGO,3502,Negeri,13,1,1,2,0,1,18
2023,PROV. JAWA TIMUR,35,KAB. TRENGGALEK,3503,Negeri,17,0,2,2,0,0,21
2023,PROV. JAWA TIMUR,35,KAB. TRENGGALEK,3503,Swasta,7,13,2,0,0,0,22
2023,PROV. JAWA TIMUR,35,KAB. TULUNGAGUNG,3504,Swasta,2,2,0,2,1,0,7
2023,PROV. JAWA TIMUR,35,KAB. TULUNGAGUNG,3504,Negeri,29,2,2,0,1,2,36
2023,PROV. JAWA TIMUR,35,KAB. BLITAR,3505,Swasta,0,0,0,0,0,0,0
2023,PROV. JAWA TIMUR,35,KAB. BLITAR,3505,Negeri,16,3,2,2,2,2,27
2023,PROV. JAWA TIMUR,35,KAB. KEDIRI,3506,Negeri,25,8,3,0,1,1,38
2023,PROV. JAWA TIMUR,35,KAB. KEDIRI,3506,Swasta,7,3,1,1,2,1,15
2023,PROV. JAWA TIMUR,35,KAB. MALANG,3507,Swasta,23,0,2,0,5,2,32
2023,PROV. JAWA TIMUR,35,KAB. MALANG,3507,Negeri,97,9,12,15,18,10,161
2023,PROV. JAWA TIMUR,35,KAB. LUMAJANG,3508,Swasta,0,1,0,0,1,0,2
2023,PROV. JAWA TIMUR,35,KAB. LUMAJANG,3508,Negeri,50,3,3,2,4,5,67
2023,PROV. JAWA TIMUR,35,KAB. JEMBER,3509,Swasta,38,6,5,8,5,1,63
2023,PROV. JAWA TIMUR,35,KAB. JEMBER,3509,Negeri,192,23,13,10,20,24,282
2023,PROV. JAWA TIMUR,35,KAB. BANYUWANGI,3510,Swasta,0,0,0,1,1,0,2
2023,PROV. JAWA TIMUR,35,KAB. BANYUWANGI,3510,Negeri,48,5,2,1,4,3,63
2023,PROV. JAWA TIMUR,35,KAB. BONDOWOSO,3511,Negeri,69,5,0,2,9,6,91
2023,PROV. JAWA TIMUR,35,KAB. BONDOWOSO,3511,Swasta,4,1,1,0,0,0,6
2023,PROV. JAWA TIMUR,35,KAB. SITUBONDO,3512,Swasta,2,3,1,0,2,0,8
2023,PROV. JAWA TIMUR,35,KAB. SITUBONDO,3512,Negeri,36,1,3,2,4,5,51
2023,PROV. JAWA TIMUR,35,KAB. PROBOLINGGO,3513,Swasta,3,0,1,0,0,0,4
2023,PROV. JAWA TIMUR,35,KAB. PROBOLINGGO,3513,Negeri,34,4,4,16,13,5,76
2023,PROV. JAWA TIMUR,35,KAB. PASURUAN,3514,Negeri,72,6,2,10,15,7,112
2023,PROV. JAWA TIMUR,35,KAB. PASURUAN,3514,Swasta,7,2,1,1,0,2,13
2023,PROV. JAWA TIMUR,35,KAB. SIDOARJO,3515,Negeri,98,4,2,4,9,1,118
2023,PROV. JAWA TIMUR,35,KAB. SIDOARJO,3515,Swasta,14,1,0,2,0,2,19
2023,PROV. JAWA TIMUR,35,KAB. MOJOKERTO,3516,Negeri,12,0,0,0,5,1,18
2023,PROV. JAWA TIMUR,35,KAB. MOJOKERTO,3516,Swasta,1,0,0,0,0,0,1
2023,PROV. JAWA TIMUR,35,KAB. JOMBANG,3517,Negeri,22,2,0,2,4,2,32
2023,PROV. JAWA TIMUR,35,KAB. JOMBANG,3517,Swasta,4,1,1,0,3,1,10
2023,PROV. JAWA TIMUR,35,KAB. NGANJUK,3518,Negeri,22,1,2,1,1,3,30
2023,PROV. JAWA TIMUR,35,KAB. NGANJUK,3518,Swasta,1,0,1,0,0,0,2
2023,PROV. JAWA TIMUR,35,KAB. MADIUN,3519,Swasta,0,0,0,0,0,0,0
2023,PROV. JAWA TIMUR,35,KAB. MADIUN,3519,Negeri,11,1,0,1,1,2,16
2023,PROV. JAWA TIMUR,35,KAB. MAGETAN,3520,Swasta,0,0,0,0,0,0,0
2023,PROV. JAWA TIMUR,35,KAB. MAGETAN,3520,Negeri,10,0,1,0,0,0,11
2023,PROV. JAWA TIMUR,35,KAB. NGAWI,3521,Swasta,0,0,0,0,0,0,0
2023,PROV. JAWA TIMUR,35,KAB. NGAWI,3521,Negeri,33,1,1,3,4,0,42
2023,PROV. JAWA TIMUR,35,KAB. BOJONEGORO,3522,Negeri,20,0,2,2,2,0,26
2023,PROV. JAWA TIMUR,35,KAB. BOJONEGORO,3522,Swasta,0,1,0,0,0,0,1
2023,PROV. JAWA TIMUR,35,KAB. TUBAN,3523,Swasta,0,1,0,0,0,0,1
2023,PROV. JAWA TIMUR,35,KAB. TUBAN,3523,Negeri,15,2,2,1,3,0,23
2023,PROV. JAWA TIMUR,35,KAB. LAMONGAN,3524,Negeri,13,1,2,1,2,2,21
2023,PROV. JAWA TIMUR,35,KAB. LAMONGAN,3524,Swasta,1,0,0,0,0,0,1
2023,PROV. JAWA TIMUR,35,KAB. GRESIK,3525,Negeri,71,6,4,6,1,2,90
2023,PROV. JAWA TIMUR,35,KAB. GRESIK,3525,Swasta,7,0,1,6,1,1,16
2023,PROV. JAWA TIMUR,35,KAB. BANGKALAN,3526,Swasta,6,10,10,6,11,3,46
2023,PROV. JAWA TIMUR,35,KAB. BANGKALAN,3526,Negeri,96,28,25,13,22,24,208
2023,PROV. JAWA TIMUR,35,KAB. SAMPANG,3527,Swasta,53,31,6,13,12,7,122
2023,PROV. JAWA TIMUR,35,KAB. SAMPANG,3527,Negeri,135,14,30,18,34,40,271
2023,PROV. JAWA TIMUR,35,KAB. PAMEKASAN,3528,Negeri,87,9,5,1,2,7,111
2023,PROV. JAWA TIMUR,35,KAB. PAMEKASAN,3528,Swasta,9,1,0,2,2,6,20
2023,PROV. JAWA TIMUR,35,KAB. SUMENEP,3529,Negeri,127,53,55,44,28,43,350
2023,PROV. JAWA TIMUR,35,KAB. SUMENEP,3529,Swasta,33,22,32,33,30,20,170
2023,PROV. JAWA TIMUR,35,KOTA KEDIRI,3571,Swasta,1,0,0,0,1,0,2
2023,PROV. JAWA TIMUR,35,KOTA KEDIRI,3571,Negeri,0,0,0,0,0,0,0
2023,PROV. JAWA TIMUR,35,KOTA BLITAR,3572,Negeri,0,0,0,0,0,0,0
2023,PROV. JAWA TIMUR,35,KOTA BLITAR,3572,Swasta,1,0,0,0,0,0,1
2023,PROV. JAWA TIMUR,35,KOTA MALANG,3573,Negeri,13,0,0,0,0,0,13
2023,PROV. JAWA TIMUR,35,KOTA MALANG,3573,Swasta,5,0,0,2,3,0,10
2023,PROV. JAWA TIMUR,35,KOTA PROBOLINGGO,3574,Swasta,2,0,0,0,0,0,2
2023,PROV. JAWA TIMUR,35,KOTA PROBOLINGGO,3574,Negeri,6,2,2,2,1,0,13
2023,PROV. JAWA TIMUR,35,KOTA PASURUAN,3575,Negeri,2,0,0,0,0,0,2
2023,PROV. JAWA TIMUR,35,KOTA PASURUAN,3575,Swasta,1,0,2,0,0,0,3
2023,PROV. JAWA TIMUR,35,KOTA MOJOKERTO,3576,Negeri,0,0,0,0,0,0,0
2023,PROV. JAWA TIMUR,35,KOTA MOJOKERTO,3576,Swasta,0,0,1,0,0,0,1
2023,PROV. JAWA TIMUR,35,KOTA MADIUN,3577,Negeri,2,0,0,0,1,0,3
2023,PROV. JAWA TIMUR,35,KOTA MADIUN,3577,Swasta,10,0,0,0,0,0,10
2023,PROV. JAWA TIMUR,35,KOTA SURABAYA,3578,Swasta,80,16,13,8,10,4,131
2023,PROV. JAWA TIMUR,35,KOTA SURABAYA,3578,Negeri,47,9,4,5,5,4,74
2023,PROV. JAWA TIMUR,35,KOTA BATU,3579,Swasta,1,0,0,0,0,0,1
2023,PROV. JAWA TIMUR,35,KOTA BATU,3579,Negeri,6,1,0,1,0,0,8
2023,PROV. BANTEN,36,KAB. PANDEGLANG,3601,Swasta,4,1,2,1,0,0,8
2023,PROV. BANTEN,36,KAB. PANDEGLANG,3601,Negeri,207,24,21,12,25,17,306
2023,PROV. BANTEN,36,KAB. LEBAK,3602,Negeri,236,20,14,18,17,19,324
2023,PROV. BANTEN,36,KAB. LEBAK,3602,Swasta,2,2,1,0,0,1,6
2023,PROV. BANTEN,36,KAB. TANGERANG,3603,Swasta,68,16,15,3,6,1,109
2023,PROV. BANTEN,36,KAB. TANGERANG,3603,Negeri,296,49,20,22,23,28,438
2023,PROV. BANTEN,36,KAB. SERANG,3604,Negeri,193,24,8,13,6,8,252
2023,PROV. BANTEN,36,KAB. SERANG,3604,Swasta,2,0,0,0,1,0,3
2023,PROV. BANTEN,36,KOTA TANGERANG,3671,Negeri,36,4,1,2,3,2,48
2023,PROV. BANTEN,36,KOTA TANGERANG,3671,Swasta,13,1,1,0,2,1,18
2023,PROV. BANTEN,36,KOTA CILEGON,3672,Negeri,6,0,1,0,1,5,13
2023,PROV. BANTEN,36,KOTA CILEGON,3672,Swasta,7,1,0,0,0,0,8
2023,PROV. BANTEN,36,KOTA SERANG,3673,Swasta,5,2,0,1,5,0,13
2023,PROV. BANTEN,36,KOTA SERANG,3673,Negeri,78,10,2,13,3,12,118
2023,PROV. BANTEN,36,KOTA TANGERANG SELATAN,3674,Negeri,63,6,7,2,2,5,85
2023,PROV. BANTEN,36,KOTA TANGERANG SELATAN,3674,Swasta,18,1,2,4,3,2,30
2023,PROV. BALI,51,KAB. JEMBRANA,5101,Swasta,0,0,0,0,0,0,0
2023,PROV. BALI,51,KAB. JEMBRANA,5101,Negeri,2,0,0,1,0,0,3
2023,PROV. BALI,51,KAB. TABANAN,5102,Negeri,5,2,0,0,0,0,7
2023,PROV. BALI,51,KAB. TABANAN,5102,Swasta,0,1,0,0,0,0,1
2023,PROV. BALI,51,KAB. BADUNG,5103,Swasta,3,0,0,0,0,1,4
2023,PROV. BALI,51,KAB. BADUNG,5103,Negeri,3,1,1,0,1,0,6
2023,PROV. BALI,51,KAB. GIANYAR,5104,Swasta,0,0,1,0,0,0,1
2023,PROV. BALI,51,KAB. GIANYAR,5104,Negeri,4,0,0,0,0,0,4
2023,PROV. BALI,51,KAB. KLUNGKUNG,5105,Negeri,1,0,2,0,1,0,4
2023,PROV. BALI,51,KAB. KLUNGKUNG,5105,Swasta,0,0,0,0,0,0,0
2023,PROV. BALI,51,KAB. BANGLI,5106,Negeri,5,2,1,2,3,6,19
2023,PROV. BALI,51,KAB. BANGLI,5106,Swasta,0,0,0,0,0,0,0
2023,PROV. BALI,51,KAB. KARANGASEM,5107,Swasta,0,0,0,0,0,0,0
2023,PROV. BALI,51,KAB. KARANGASEM,5107,Negeri,21,15,3,7,25,3,74
2023,PROV. BALI,51,KAB. BULELENG,5108,Negeri,18,0,1,4,3,2,28
2023,PROV. BALI,51,KAB. BULELENG,5108,Swasta,0,0,0,0,0,0,0
2023,PROV. BALI,51,KOTA DENPASAR,5171,Negeri,5,0,0,1,3,0,9
2023,PROV. BALI,51,KOTA DENPASAR,5171,Swasta,6,5,0,4,3,1,19
2023,PROV. NUSA TENGGARA BARAT,52,KAB. LOMBOK BARAT,5201,Negeri,80,8,3,2,19,4,116
2023,PROV. NUSA TENGGARA BARAT,52,KAB. LOMBOK BARAT,5201,Swasta,3,0,1,0,0,1,5
2023,PROV. NUSA TENGGARA BARAT,52,KAB. LOMBOK TENGAH,5202,Negeri,91,18,15,26,15,11,176
2023,PROV. NUSA TENGGARA BARAT,52,KAB. LOMBOK TENGAH,5202,Swasta,7,21,0,1,0,2,31
2023,PROV. NUSA TENGGARA BARAT,52,KAB. LOMBOK TIMUR,5203,Negeri,114,15,8,5,7,14,163
2023,PROV. NUSA TENGGARA BARAT,52,KAB. LOMBOK TIMUR,5203,Swasta,30,6,3,1,6,1,47
2023,PROV. NUSA TENGGARA BARAT,52,KAB. SUMBAWA,5204,Negeri,30,6,4,3,5,2,50
2023,PROV. NUSA TENGGARA BARAT,52,KAB. SUMBAWA,5204,Swasta,4,2,5,0,1,0,12
2023,PROV. NUSA TENGGARA BARAT,52,KAB. DOMPU,5205,Negeri,48,25,14,26,28,46,187
2023,PROV. NUSA TENGGARA BARAT,52,KAB. DOMPU,5205,Swasta,0,0,0,3,0,0,3
2023,PROV. NUSA TENGGARA BARAT,52,KAB. BIMA,5206,Swasta,5,2,0,3,10,0,20
2023,PROV. NUSA TENGGARA BARAT,52,KAB. BIMA,5206,Negeri,168,24,21,21,21,25,280
2023,PROV. NUSA TENGGARA BARAT,52,KAB. SUMBAWA BARAT,5207,Swasta,1,1,1,0,0,0,3
2023,PROV. NUSA TENGGARA BARAT,52,KAB. SUMBAWA BARAT,5207,Negeri,7,1,0,0,1,0,9
2023,PROV. NUSA TENGGARA BARAT,52,KAB. LOMBOK UTARA,5208,Swasta,0,0,0,1,0,0,1
2023,PROV. NUSA TENGGARA BARAT,52,KAB. LOMBOK UTARA,5208,Negeri,27,4,5,3,2,4,45
2023,PROV. NUSA TENGGARA BARAT,52,KOTA MATARAM,5271,Swasta,3,3,3,1,2,0,12
2023,PROV. NUSA TENGGARA BARAT,52,KOTA MATARAM,5271,Negeri,31,4,1,3,0,2,41
2023,PROV. NUSA TENGGARA BARAT,52,KOTA BIMA,5272,Negeri,13,2,4,0,2,1,22
2023,PROV. NUSA TENGGARA BARAT,52,KOTA BIMA,5272,Swasta,3,5,2,1,1,0,12
2023,PROV. NUSA TENGGARA TIMUR,53,KAB. KUPANG,5301,Swasta,5,5,3,3,8,0,24
2023,PROV. NUSA TENGGARA TIMUR,53,KAB. KUPANG,5301,Negeri,33,6,3,14,5,7,68
2023,PROV. NUSA TENGGARA TIMUR,53,KAB. TIMOR TENGAH SELATAN,5302,Negeri,93,23,24,11,43,38,232
2023,PROV. NUSA TENGGARA TIMUR,53,KAB. TIMOR TENGAH SELATAN,5302,Swasta,43,9,4,9,6,4,75
2023,PROV. NUSA TENGGARA TIMUR,53,KAB. TIMOR TENGAH UTARA,5303,Swasta,23,1,2,1,6,1,34
2023,PROV. NUSA TENGGARA TIMUR,53,KAB. TIMOR TENGAH UTARA,5303,Negeri,15,29,5,5,14,11,79
2023,PROV. NUSA TENGGARA TIMUR,53,KAB. BELU,5304,Swasta,9,3,2,3,1,2,20
2023,PROV. NUSA TENGGARA TIMUR,53,KAB. BELU,5304,Negeri,18,9,3,6,14,6,56
2023,PROV. NUSA TENGGARA TIMUR,53,KAB. ALOR,5305,Swasta,25,14,6,3,7,5,60
2023,PROV. NUSA TENGGARA TIMUR,53,KAB. ALOR,5305,Negeri,52,26,12,8,21,9,128
2023,PROV. NUSA TENGGARA TIMUR,53,KAB. FLORES TIMUR,5306,Negeri,33,7,5,5,7,3,60
2023,PROV. NUSA TENGGARA TIMUR,53,KAB. FLORES TIMUR,5306,Swasta,16,4,2,3,2,2,29
2023,PROV. NUSA TENGGARA TIMUR,53,KAB. SIKKA,5307,Negeri,49,18,8,9,19,20,123
2023,PROV. NUSA TENGGARA TIMUR,53,KAB. SIKKA,5307,Swasta,18,11,4,3,19,2,57
2023,PROV. NUSA TENGGARA TIMUR,53,KAB. ENDE,5308,Negeri,26,4,2,2,1,3,38
2023,PROV. NUSA TENGGARA TIMUR,53,KAB. ENDE,5308,Swasta,18,2,1,1,9,4,35
2023,PROV. NUSA TENGGARA TIMUR,53,KAB. NGADA,5309,Negeri,11,0,0,1,1,0,13
2023,PROV. NUSA TENGGARA TIMUR,53,KAB. NGADA,5309,Swasta,9,2,1,3,3,1,19
2023,PROV. NUSA TENGGARA TIMUR,53,KAB. MANGGARAI,5310,Swasta,21,1,1,0,1,6,30
2023,PROV. NUSA TENGGARA TIMUR,53,KAB. MANGGARAI,5310,Negeri,35,0,3,2,4,5,49
2023,PROV. NUSA TENGGARA TIMUR,53,KAB. SUMBA TIMUR,5311,Negeri,30,8,5,8,15,5,71
2023,PROV. NUSA TENGGARA TIMUR,53,KAB. SUMBA TIMUR,5311,Swasta,10,5,1,3,6,1,26
2023,PROV. NUSA TENGGARA TIMUR,53,KAB. SUMBA BARAT,5312,Negeri,45,4,7,5,9,3,73
2023,PROV. NUSA TENGGARA TIMUR,53,KAB. SUMBA BARAT,5312,Swasta,8,8,0,4,5,8,33
2023,PROV. NUSA TENGGARA TIMUR,53,KAB. LEMBATA,5313,Swasta,7,1,2,1,2,0,13
2023,PROV. NUSA TENGGARA TIMUR,53,KAB. LEMBATA,5313,Negeri,24,2,0,1,4,0,31
2023,PROV. NUSA TENGGARA TIMUR,53,KAB. ROTE NDAO,5314,Swasta,2,1,0,0,0,0,3
2023,PROV. NUSA TENGGARA TIMUR,53,KAB. ROTE NDAO,5314,Negeri,47,2,2,8,7,2,68
2023,PROV. NUSA TENGGARA TIMUR,53,KAB. MANGGARAI BARAT,5315,Swasta,9,3,0,0,2,4,18
2023,PROV. NUSA TENGGARA TIMUR,53,KAB. MANGGARAI BARAT,5315,Negeri,28,3,4,5,7,9,56
2023,PROV. NUSA TENGGARA TIMUR,53,KAB. NAGEKEO,5316,Swasta,16,3,0,1,2,1,23
2023,PROV. NUSA TENGGARA TIMUR,53,KAB. NAGEKEO,5316,Negeri,24,4,2,1,2,1,34
2023,PROV. NUSA TENGGARA TIMUR,53,KAB. SUMBA TENGAH,5317,Swasta,22,4,4,0,0,0,30
2023,PROV. NUSA TENGGARA TIMUR,53,KAB. SUMBA TENGAH,5317,Negeri,8,2,1,0,3,0,14
2023,PROV. NUSA TENGGARA TIMUR,53,KAB. SUMBA BARAT DAYA,5318,Negeri,121,29,19,21,30,25,245
2023,PROV. NUSA TENGGARA TIMUR,53,KAB. SUMBA BARAT DAYA,5318,Swasta,182,39,31,43,35,51,381
2023,PROV. NUSA TENGGARA TIMUR,53,KAB. MANGGARAI TIMUR,5319,Negeri,36,6,1,0,15,2,60
2023,PROV. NUSA TENGGARA TIMUR,53,KAB. MANGGARAI TIMUR,5319,Swasta,8,3,0,3,7,2,23
2023,PROV. NUSA TENGGARA TIMUR,53,KAB. SABU RAIJUA,5320,Swasta,14,0,0,0,0,0,14
2023,PROV. NUSA TENGGARA TIMUR,53,KAB. SABU RAIJUA,5320,Negeri,25,3,4,1,1,0,34
2023,PROV. NUSA TENGGARA TIMUR,53,KAB. MALAKA,5321,Swasta,49,16,7,10,21,24,127
